365, 87
52, 64
297, 36
41, 40
130, 132
106, 98
180, 28
68, 22
229, 32
51, 31
214, 24
285, 34
58, 24
116, 24
53, 26
59, 26
330, 88
36, 37
253, 39
422, 59
119, 66
306, 55
37, 32
193, 43
178, 33
330, 32
107, 27
285, 27
7, 72
118, 38
191, 27
70, 19
133, 45
97, 55
128, 25
119, 20
135, 25
165, 29
234, 43
292, 23
458, 229
29, 179
446, 36
28, 29
77, 92
70, 53
50, 76
16, 19
87, 8
222, 9
173, 6
160, 6
225, 6
196, 6
209, 7
227, 7
153, 10
129, 11
79, 22
129, 5
127, 2
197, 3
84, 2
112, 7
