311, 58
60, 33
256, 39
31, 25
127, 78
125, 44
172, 32
60, 25
166, 36
198, 39
141, 24
189, 28
38, 21
122, 15
13, 11
74, 45
254, 83
49, 50
210, 41
7, 5
177, 92
453, 118
117, 22
426, 22
121, 30
6, 6
65, 20
475, 31
64, 22
256, 23
21, 15
215, 25
172, 12
122, 11
176, 7
101, 14
222, 16
207, 25
178, 38
169, 22
497, 130
53, 79
470, 59
46, 34
32, 24
45, 22
33, 67
15, 17
135, 18
199, 20
223, 10
162, 10
159, 24
135, 19
171, 11
131, 9
210, 8
201, 8
171, 13
69, 12
153, 9
156, 9
200, 12
226, 10
