322, 107
48, 88
258, 27
46, 29
95, 133
111, 107
171, 24
63, 18
184, 31
56, 30
188, 19
273, 23
44, 16
134, 15
15, 16
55, 33
342, 74
28, 25
249, 39
366, 65
96, 84
428, 98
27, 26
360, 34
162, 26
285, 24
103, 23
250, 24
450, 55
82, 36
394, 18
67, 15
187, 32
184, 34
180, 20
108, 19
328, 28
256, 36
303, 37
172, 23
584, 197
11, 169
582, 20
12, 38
81, 71
82, 42
58, 83
27, 27
116, 10
219, 11
187, 7
164, 7
185, 9
204, 7
221, 8
240, 7
156, 10
134, 9
81, 21
144, 8
124, 3
225, 3
120, 5
149, 6
