331, 91
62, 68
262, 34
41, 31
405, 113
100, 77
230, 34
52, 24
190, 33
194, 34
150, 34
227, 29
22, 17
93, 20
234, 52
43, 15
417, 100
71, 52
358, 47
6, 4
236, 127
447, 148
171, 19
425, 19
234, 41
37, 21
187, 29
95, 21
113, 24
324, 25
43, 24
297, 27
161, 12
105, 12
172, 9
121, 14
313, 26
287, 49
251, 44
308, 14
473, 169
33, 118
457, 39
35, 36
53, 57
67, 36
51, 79
20, 19
147, 13
336, 18
170, 10
247, 11
65, 14
180, 18
203, 12
156, 8
201, 8
169, 9
175, 14
128, 7
175, 5
202, 4
158, 6
188, 14
