337, 74
60, 46
267, 39
39, 38
120, 113
129, 95
98, 23
79, 23
177, 34
60, 32
143, 26
296, 33
50, 25
145, 24
17, 18
75, 26
380, 82
210, 64
290, 32
401, 44
90, 70
297, 52
30, 30
202, 47
219, 31
335, 28
157, 23
315, 26
387, 56
68, 35
291, 21
76, 17
171, 25
141, 30
182, 15
126, 21
342, 38
195, 43
322, 42
231, 20
536, 239
27, 189
528, 27
24, 28
89, 92
81, 53
57, 78
22, 23
119, 12
162, 14
117, 6
146, 7
211, 10
220, 9
199, 9
208, 8
149, 12
145, 13
143, 23
156, 6
132, 4
248, 3
139, 7
231, 8
