356, 56
56, 36
278, 31
48, 33
108, 78
162, 59
70, 22
96, 24
228, 40
163, 33
150, 23
292, 24
24, 16
118, 18
166, 40
41, 27
421, 79
58, 41
369, 41
110, 21
93, 84
288, 75
38, 26
223, 28
293, 24
374, 26
235, 22
331, 25
8, 5
86, 30
298, 22
67, 14
119, 24
88, 28
135, 16
128, 20
21, 27
80, 31
50, 5
157, 37
554, 224
5, 220
554, 13
4, 14
128, 101
100, 54
70, 74
28, 26
185, 9
79, 12
157, 7
147, 7
164, 9
192, 8
202, 8
200, 7
177, 10
148, 9
158, 17
169, 5
166, 3
175, 2
164, 4
134, 7
