336, 66
90, 34
241, 54
53, 32
123, 122
261, 122
75, 19
205, 20
150, 41
258, 54
169, 21
157, 26
30, 17
160, 19
8, 6
79, 28
372, 129
54, 99
322, 39
6, 4
248, 176
383, 187
213, 10
363, 11
192, 39
37, 20
153, 22
14, 18
163, 23
287, 22
108, 21
260, 20
203, 7
94, 7
232, 5
89, 10
241, 29
358, 52
219, 26
313, 28
613, 151
29, 105
601, 33
30, 34
95, 49
211, 15
72, 53
272, 78
115, 27
214, 47
162, 11
190, 14
75, 24
211, 25
120, 14
161, 14
193, 10
166, 8
143, 14
122, 10
170, 7
202, 7
160, 7
159, 14
